,id,id_depto,jardin,primaria,secundaria
24548,140127100,14014,1,0,0
24549,140127200,14014,0,0,1
24550,140127300,14014,1,0,1
24552,140127500,14105,1,0,0
24553,140127502,14105,1,0,0
24554,140127600,14105,0,1,0
24555,140127700,14014,1,0,0
24558,140127900,14056,0,0,1
24559,140128000,14056,1,0,0
24560,140128100,14056,1,0,0
24561,140128300,14056,0,0,1
24562,140128400,14056,0,0,1
24564,140128600,14056,1,0,1
24565,140128800,14056,1,0,1
24566,140129000,14014,0,1,0
24567,140129200,14014,0,0,1
24568,140129300,14014,0,0,1
24569,140129400,14014,1,0,0
24571,140129600,14014,1,0,0
24572,140129700,14014,1,0,0
24573,140129800,14014,0,0,1
24574,140129900,14035,0,0,1
24575,140130000,14035,0,0,1
24576,140130100,14035,0,0,1
24577,140130200,14014,0,0,1
24578,140130400,14105,1,0,1
24579,140130600,14105,1,0,0
24581,140130900,14105,0,0,1
24587,140131300,14042,1,0,0
24588,140131400,14042,0,0,1
24589,140131500,14014,0,1,0
24590,140131600,14014,1,0,0
24591,140131700,14014,1,0,1
24594,140131900,14042,1,0,1
24595,140132000,14042,1,0,0
24596,140132001,14042,1,0,0
24597,140132100,14140,0,0,1
24598,140132200,14140,1,0,0
24599,140132300,14140,0,0,1
24600,140132400,14140,0,0,1
24601,140132500,14140,1,0,1
24602,140132600,14140,1,0,1
24603,140132700,14140,1,0,1
24604,140132800,14140,0,0,1
24605,140132900,14140,0,0,1
24606,140133000,14140,0,0,1
24607,140133100,14140,0,0,1
24608,140133200,14140,1,0,0
24609,140133300,14140,1,0,0
24610,140133301,14140,1,0,0
24611,140133400,14140,1,0,1
24612,140133500,14140,1,0,1
24613,140133600,14014,0,1,0
24614,140133700,14175,1,0,0
24615,140133702,14175,1,0,0
24616,140133800,14175,1,0,0
24617,140133801,14175,1,0,0
24618,140133802,14175,1,0,0
24619,140133900,14175,0,0,1
24620,140134000,14014,1,0,0
24621,140134100,14035,1,0,1
24622,140134300,14035,1,0,1
24623,140134400,14035,0,0,1
24624,140134500,14035,1,0,0
24625,140134600,14035,1,0,1
24626,140134900,14035,1,0,0
24627,140135000,14035,1,0,0
24628,140135100,14035,1,0,0
24629,140135200,14014,0,1,0
24630,140135300,14014,0,0,1
24631,140135400,14014,1,0,0
24632,140135500,14014,0,1,0
24633,140135600,14014,1,0,0
24639,140135800,14014,0,1,0
24640,140136000,14014,1,0,0
24641,140136100,14014,1,0,0
24642,140136300,14014,0,1,0
24643,140136400,14014,1,0,0
24644,140136500,14014,1,0,0
24645,140136600,14021,0,1,0
24646,140136601,14154,0,1,0
24647,140136604,14112,0,1,0
24648,140136700,14014,0,0,1
24649,140136800,14014,1,0,1
24650,140136900,14014,0,1,0
24651,140137000,14014,0,0,1
24652,140137200,14014,0,0,1
24653,140137300,14014,0,1,0
24654,140137600,14014,1,0,0
24655,140137700,14014,1,0,0
24657,140137900,14063,1,0,0
24658,140137901,14063,1,0,0
24659,140138000,14014,1,0,0
24661,140138200,14014,1,0,0
24662,140138400,14063,1,0,0
24663,140138500,14070,0,0,1
24664,140138600,14070,1,0,1
24665,140138800,14070,1,0,1
24666,140138900,14070,0,0,1
24667,140139000,14070,0,0,1
24668,140139100,14070,1,0,1
24669,140139200,14070,1,0,1
24670,140139300,14070,1,0,1
24671,140139400,14070,1,0,1
24672,140139500,14175,1,0,1
24673,140139700,14175,1,0,1
24674,140139800,14021,0,0,1
24675,140140000,14098,0,1,0
24676,140140002,14098,0,1,0
24677,140140100,14098,0,0,1
24678,140140300,14098,1,0,0
24679,140140700,14098,1,0,0
24680,140140800,14098,0,0,1
24689,140141300,14084,0,0,1
24690,140141400,14084,1,0,0
24691,140141500,14084,0,0,1
24692,140141600,14084,1,0,0
24693,140141700,14084,0,1,0
24694,140141800,14084,1,0,0
24695,140142100,14084,1,0,1
24696,140142300,14084,1,0,1
24697,140142500,14084,1,0,0
24698,140142600,14084,0,0,1
24699,140142700,14084,0,0,1
24700,140142800,14084,1,0,1
24701,140142900,14084,1,0,0
24702,140143000,14084,0,0,1
24703,140143200,14084,1,0,1
24704,140143400,14084,1,0,1
24705,140143500,14084,1,0,1
24706,140143700,14084,1,0,1
24707,140143800,14084,0,0,1
24708,140144000,14126,0,0,1
24709,140144200,14126,1,0,0
24710,140144201,14126,1,0,0
24711,140144202,14126,1,0,0
24712,140144300,14126,1,0,0
24713,140144400,14126,1,0,0
24714,140144500,14126,1,0,0
24715,140144600,14126,0,0,1
24716,140144700,14161,1,0,0
24717,140144800,14161,1,0,1
24718,140144900,14161,0,0,1
24720,140145200,14161,1,0,1
24721,140145300,14161,0,0,1
24722,140145600,14161,1,0,0
24723,140145700,14126,1,0,1
24724,140145800,14126,0,0,1
24725,140145900,14126,1,0,0
24726,140146000,14126,1,0,1
24727,140146100,14126,1,0,0
24728,140146101,14126,1,0,0
24729,140146102,14126,1,0,0
24730,140146200,14063,1,0,0
24731,140146600,14063,0,0,1
24732,140146700,14063,1,0,1
24733,140146800,14063,1,0,1
24734,140146900,14063,1,0,1
24735,140147100,14063,0,0,1
24737,140147500,14063,0,0,1
24738,140147600,14063,1,0,0
24742,140147800,14182,0,0,1
24743,140148000,14182,1,0,1
24744,140148200,14182,1,0,1
24745,140148400,14182,0,0,1
24746,140148500,14182,0,0,1
24747,140148600,14182,1,0,0
24748,140148602,14182,1,0,0
24749,140149000,14182,1,0,0
24750,140149100,14182,1,0,1
24751,140149200,14014,0,1,0
24752,140149300,14175,0,0,1
24753,140149400,14175,1,0,1
24754,140149600,14140,0,0,1
24755,140149700,14140,0,0,1
24756,140149800,14140,1,0,1
24757,140149900,14140,0,0,1
24758,140150000,14140,1,0,0
24760,140150200,14133,1,0,1
24761,140150400,14133,0,0,1
24762,140150600,14133,0,0,1
24763,140150700,14133,1,0,1
24764,140150800,14133,0,1,0
24765,140150900,14133,0,1,0
24766,140150902,14126,0,1,0
24767,140151000,14133,1,0,0
24768,140151001,14133,1,0,0
24769,140151100,14182,1,0,1
24770,140151200,14140,1,0,1
24771,140151300,14140,1,0,1
24772,140151400,14140,0,1,0
24773,140151500,14140,1,0,0
24774,140151600,14140,1,0,1
24775,140151700,14140,0,0,1
24776,140151800,14140,1,0,1
24777,140151900,14140,1,0,1
24778,140152100,14140,1,0,0
24779,140152200,14042,0,1,0
24780,140152500,14140,1,0,0
24781,140152600,14140,0,0,1
24782,140152700,14140,1,0,0
24783,140152800,14042,1,0,0
24784,140152900,14042,0,1,0
24785,140153000,14042,0,0,1
24786,140153100,14098,0,0,1
24787,140153300,14098,0,1,0
24788,140153400,14098,1,0,0
24789,140153500,14098,0,0,1
24790,140153700,14098,1,0,0
24791,140153800,14098,0,1,0
24792,140153900,14098,0,0,1
24793,140154000,14098,1,0,0
24794,140154100,14098,0,0,1
24795,140154200,14098,0,0,1
24796,140154300,14098,0,1,0
24797,140154400,14042,1,0,0
24798,140154500,14063,1,0,0
24799,140154600,14063,1,0,0
24800,140154700,14063,0,0,1
24801,140154800,14063,0,0,1
24802,140154900,14014,1,0,0
24803,140155000,14014,1,0,0
24804,140155100,14161,1,0,1
24805,140155200,14014,0,0,1
24806,140155300,14014,0,1,0
24807,140155400,14014,0,1,0
24808,140155500,14014,1,0,0
24809,140155600,14014,0,0,1
24810,140155700,14014,1,0,0
24811,140155800,14014,0,0,1
24812,140155900,14161,1,0,0
24813,140156000,14042,0,1,0
24814,140156100,14042,0,0,1
24815,140156200,14042,0,1,0
24816,140156300,14014,1,0,0
24817,140156500,14161,1,0,1
24818,140156700,14161,1,0,0
24819,140156701,14161,1,0,0
24820,140156800,14133,1,0,1
24821,140156900,14133,0,1,0
24822,140157000,14133,0,0,1
24823,140157100,14133,0,0,1
24824,140157300,14035,0,0,1
24825,140157400,14035,1,0,1
24826,140157500,14035,0,1,0
24829,140157800,14035,1,0,0
24830,140158100,14035,0,0,1
24832,140158300,14042,0,1,0
24834,140158500,14014,0,0,1
24835,140158600,14119,1,0,0
24836,140158800,14014,0,0,1
24837,140158900,14042,0,0,1
24838,140159000,14042,0,0,1
24839,140159100,14126,0,1,0
24840,140159300,14042,0,0,1
24841,140159400,14042,1,0,0
24842,140159500,14042,1,0,0
24844,140159800,14042,1,0,0
24845,140159900,14042,0,0,1
24848,140160300,14063,1,0,0
24849,140160400,14063,0,0,1
24850,140160500,14063,1,0,0
24851,140160600,14014,1,0,0
24852,140160700,14161,1,0,1
24854,140160900,14161,0,1,0
24855,140161100,14161,0,0,1
24857,140161400,14014,0,0,1
24858,140161500,14161,0,1,0
24859,140161600,14161,0,0,1
24860,140161700,14161,0,0,1
24861,140161800,14161,0,0,1
24862,140162000,14161,0,0,1
24863,140162200,14161,0,1,0
24864,140162300,14161,1,0,0
24865,140162400,14014,1,0,1
24866,140162500,14091,0,1,0
24867,140162800,14070,0,0,1
24868,140163000,14014,1,0,1
24869,140163100,14175,0,0,1
24870,140163300,14070,1,0,1
24871,140163400,14070,0,0,1
24872,140163700,14070,0,0,1
24874,140164500,14119,1,0,1
24875,140164600,14119,1,0,0
24876,140164700,14119,0,0,1
24877,140164800,14119,0,0,1
24878,140164900,14119,0,0,1
24879,140165000,14119,0,0,1
24880,140165100,14119,1,0,1
24881,140165200,14119,1,0,1
24882,140165300,14119,0,0,1
24883,140165400,14175,1,0,0
24884,140165500,14021,1,0,0
24885,140165600,14021,1,0,0
24886,140165602,14021,1,0,0
24887,140165700,14021,1,0,0
24888,140165900,14021,0,0,1
24889,140166100,14021,1,0,0
24890,140166200,14021,0,0,1
24891,140166300,14021,1,0,0
24892,140166400,14028,1,0,1
24893,140166500,14028,1,0,0
24894,140166600,14028,0,0,1
24895,140166700,14028,1,0,1
24896,140166800,14028,0,0,1
24897,140166900,14028,1,0,0
24898,140166901,14028,1,0,0
24899,140167000,14028,1,0,1
24900,140167100,14028,1,0,1
24901,140167200,14028,0,0,1
24902,140167300,14028,0,0,1
24903,140167400,14028,1,0,0
24904,140167600,14119,1,0,1
24905,140167800,14119,1,0,1
24906,140168200,14119,1,0,1
24907,140168300,14098,1,0,1
24908,140168400,14098,1,0,0
24909,140168600,14098,1,0,0
24910,140168700,14098,0,0,1
24911,140168800,14098,1,0,0
24912,140168900,14098,1,0,1
24914,140169100,14098,1,0,0
24915,140169101,14098,1,0,0
24916,140169200,14098,1,0,1
24917,140169300,14014,0,1,0
24918,140169400,14014,0,1,0
24919,140169500,14014,1,0,1
24920,140169700,14014,0,1,0
24921,140169900,14014,1,0,1
24922,140170100,14182,0,0,1
24923,140170200,14098,1,0,0
24924,140170400,14056,1,0,1
24925,140170500,14056,1,0,0
24926,140170501,14056,1,0,0
24927,140170600,14056,0,0,1
24928,140170700,14056,0,0,1
24929,140170800,14056,1,0,1
24930,140170900,14056,1,0,0
24931,140171000,14056,1,0,0
24932,140171100,14056,1,0,0
24933,140171200,14056,1,0,0
24935,140171500,14056,1,0,0
24936,140171600,14056,1,0,0
24939,140171800,14182,1,0,1
24940,140171900,14182,1,0,1
24941,140172000,14182,1,0,1
24942,140172200,14182,0,0,1
24943,140172300,14182,1,0,1
24944,140172400,14182,1,0,1
24945,140172500,14182,0,0,1
24946,140172600,14182,1,0,1
24947,140172700,14182,1,0,1
24948,140172900,14182,1,0,0
24949,140173000,14182,1,0,1
24950,140173100,14182,1,0,0
24951,140173200,14182,0,0,1
24952,140173300,14182,1,0,1
24953,140173400,14182,1,0,1
24954,140173500,14140,1,0,0
24955,140173501,14140,1,0,0
24956,140173700,14140,0,0,1
24957,140173900,14140,1,0,0
24958,140174000,14182,1,0,0
24959,140174100,14182,1,0,0
24960,140174300,14014,0,0,1
24961,140174400,14042,0,0,1
24962,140174500,14014,1,0,1
24963,140174600,14091,0,0,1
24964,140174700,14091,0,0,1
24965,140174800,14091,1,0,0
24972,140175100,14133,0,0,1
24973,140175500,14119,1,0,0
24974,140175600,14070,1,0,1
24975,140175700,14070,0,0,1
24976,140175800,14070,1,0,1
24977,140175900,14175,0,0,1
24985,140176500,14098,0,0,1
24986,140176600,14098,0,1,0
24987,140176700,14098,1,0,0
24988,140176701,14098,1,0,0
24989,140176800,14098,0,0,1
24990,140176900,14098,1,0,0
24991,140177100,14098,1,0,1
24992,140177400,14098,0,1,0
24993,140177600,14098,1,0,0
24994,140177700,14098,0,0,1
24995,140177800,14098,0,1,0
24996,140177900,14098,1,0,0
24997,140178000,14098,0,0,1
24999,140178200,14098,0,0,1
25000,140178300,14098,0,1,0
25001,140178500,14098,0,0,1
25002,140178600,14098,1,0,1
25003,140178700,14042,1,0,1
25004,140178800,14042,0,0,1
25006,140179000,14098,1,0,0
25007,140179100,14098,0,0,1
25008,140179200,14098,1,0,0
25009,140179300,14098,1,0,1
25010,140179400,14098,0,0,1
25011,140179600,14098,1,0,1
25012,140179700,14098,0,0,1
25013,140179900,14098,1,0,0
25014,140180100,14105,0,0,1
25015,140180200,14098,1,0,0
25016,140180300,14098,1,0,0
25018,140180600,14098,1,0,0
25019,140180700,14098,1,0,1
25020,140180800,14098,1,0,1
25021,140180900,14098,1,0,1
25022,140181000,14098,0,0,1
25023,140181200,14098,0,0,1
25024,140181300,14098,1,0,1
25025,140181400,14098,1,0,1
25026,140181500,14098,0,0,1
25027,140181600,14098,1,0,1
25028,140181700,14042,1,0,0
25029,140181701,14042,1,0,0
25030,140181900,14042,1,0,1
25031,140182000,14042,1,0,1
25032,140182100,14042,1,0,1
25033,140182200,14042,0,0,1
25034,140182300,14007,1,0,1
25035,140182400,14007,1,0,1
25036,140182600,14007,0,0,1
25037,140182700,14007,1,0,1
25038,140182800,14007,0,0,1
25039,140182900,14007,0,0,1
25040,140183000,14007,0,0,1
25041,140183200,14007,0,0,1
25042,140183300,14007,1,0,1
25043,140183400,14007,1,0,1
25044,140183500,14007,0,0,1
25045,140183600,14105,0,0,1
25046,140183700,14105,1,0,1
25047,140183800,14105,0,0,1
25048,140183900,14105,0,0,1
25049,140184100,14105,1,0,1
25050,140184300,14105,1,0,1
25051,140184400,14105,0,0,1
25052,140185000,14105,0,0,1
25053,140185100,14105,1,0,1
25054,140185200,14105,0,0,1
25055,140185300,14105,0,0,1
25056,140185400,14105,1,0,0
25057,140185401,14105,1,0,0
25058,140185500,14105,1,0,0
25059,140185600,14105,0,0,1
25060,140185700,14105,1,0,1
25061,140185800,14105,0,0,1
25062,140185900,14105,1,0,1
25063,140186000,14105,1,0,1
25064,140186100,14105,0,0,1
25065,140186200,14105,0,0,1
25066,140186300,14105,1,0,1
25067,140186600,14105,1,0,1
25068,140186700,14105,0,0,1
25069,140187000,14105,0,0,1
25070,140187100,14105,1,0,1
25071,140187200,14105,1,0,1
25072,140187300,14105,1,0,1
25073,140187400,14105,1,0,1
25074,140187600,14098,0,1,0
25075,140187700,14098,0,1,0
25076,140187800,14098,0,0,1
25077,140187900,14098,1,0,0
25078,140188000,14098,0,0,1
25079,140188100,14098,0,0,1
25080,140188200,14098,0,1,0
25081,140188300,14098,1,0,0
25082,140188400,14098,0,0,1
25083,140188500,14098,1,0,0
25084,140188600,14098,1,0,0
25089,140189000,14168,1,1,1
25090,140189100,14168,0,1,0
25091,140189200,14168,0,0,1
25092,140189300,14168,1,0,0
25093,140189400,14168,0,0,1
25094,140189600,14168,0,0,1
25095,140189900,14168,1,0,0
25096,140190300,14168,0,0,1
25097,140190400,14168,1,0,1
25098,140190500,14168,1,0,0
25099,140190600,14168,1,0,1
25100,140190700,14168,1,0,0
25101,140190701,14168,1,0,0
25102,140190900,14168,1,0,1
25103,140191100,14140,0,1,0
25104,140191101,14140,0,1,0
25105,140191102,14140,0,1,0
25106,140191103,14140,0,1,0
25107,140191200,14140,0,0,1
25108,140191300,14140,0,0,1
25109,140191400,14140,1,0,1
25110,140191500,14140,1,0,1
25111,140191600,14140,1,0,1
25112,140191700,14140,0,0,1
25113,140191800,14140,1,0,1
25115,140192100,14140,0,1,0
25116,140192200,14140,1,0,0
25117,140192201,14140,1,0,0
25125,140192500,14140,1,0,1
25126,140192700,14028,0,0,1
25127,140192800,14028,1,0,1
25128,140192900,14140,1,0,0
25129,140192901,14140,1,0,0
25130,140193000,14028,0,0,1
25131,140193100,14014,0,0,1
25132,140193300,14063,0,1,0
25133,140193400,14091,1,0,0
25134,140193401,14091,1,0,0
25135,140193500,14091,1,0,0
25136,140193600,14014,1,0,1
25138,140193800,14098,0,1,0
25139,140194000,14098,0,1,0
25140,140194100,14098,0,0,1
25146,140194300,14028,0,0,1
25147,140194500,14028,1,0,1
25148,140194600,14056,0,1,0
25149,140194700,14056,1,0,0
25151,140194900,14056,1,0,1
25152,140195000,14056,0,0,1
25153,140195100,14056,0,0,1
25154,140195200,14056,0,0,1
25155,140195300,14056,1,0,0
25156,140195400,14056,1,0,1
25157,140195500,14056,1,0,0
25158,140195700,14056,1,0,1
25159,140195800,14056,0,1,0
25160,140195900,14098,1,0,0
25161,140196000,14056,1,0,1
25162,140196100,14098,0,0,1
25163,140196400,14098,0,0,1
25165,140196700,14098,1,0,0
25166,140196800,14098,1,0,1
25167,140196900,14028,1,0,1
25168,140197000,14028,0,0,1
25169,140197100,14028,0,0,1
25170,140197400,14028,1,0,1
25171,140197500,14028,1,0,1
25172,140197600,14028,1,0,1
25173,140197700,14028,1,0,0
25174,140197800,14021,0,1,0
25175,140197900,14021,0,0,1
25176,140198000,14021,0,0,1
25177,140198100,14021,1,0,0
25178,140198200,14021,0,0,1
25179,140198300,14021,0,0,1
25180,140198400,14021,0,0,1
25181,140198500,14021,0,0,1
25182,140198600,14021,1,0,1
25183,140198700,14021,1,0,0
25184,140198800,14021,1,0,0
25185,140199000,14021,1,0,0
25186,140199100,14021,0,0,1
25187,140199200,14098,1,0,1
25188,140199400,14098,1,0,0
25189,140199700,14098,1,0,0
25190,140199800,14098,1,0,0
25191,140200100,14098,0,0,1
25192,140200300,14084,1,0,0
25193,140200301,14084,1,0,0
25194,140200400,14084,1,0,0
25196,140200700,14084,1,0,1
25198,140201200,14084,1,0,1
25199,140201300,14084,1,0,0
25200,140201400,14084,0,0,1
25201,140201500,14084,0,0,1
25202,140201600,14084,0,1,0
25203,140201700,14182,0,0,1
25204,140201800,14182,1,0,0
25205,140202000,14182,0,0,1
25206,140202200,14182,1,0,0
25207,140202202,14182,1,0,0
25208,140202300,14182,0,1,0
25209,140202400,14182,0,0,1
25210,140202600,14182,0,0,1
25211,140202800,14182,1,0,1
25212,140202900,14182,0,0,1
25213,140203000,14182,1,0,0
25214,140203100,14182,1,0,1
25215,140203200,14182,0,1,0
25216,140203300,14182,1,0,1
25217,140203400,14182,1,0,0
25218,140203500,14182,0,1,0
25219,140203600,14182,1,0,0
25220,140203700,14182,1,0,0
25221,140203800,14098,0,0,1
25222,140203900,14063,1,0,0
25223,140204000,14063,1,0,0
25224,140204100,14063,0,0,1
25225,140204200,14063,0,1,0
25226,140204300,14063,1,0,0
25228,140204600,14063,0,0,1
25229,140204700,14063,0,0,1
25230,140204800,14063,0,0,1
25231,140204900,14042,1,0,0
25232,140205000,14042,0,0,1
25233,140205100,14042,1,0,0
25234,140205200,14042,1,0,0
25235,140205300,14042,0,0,1
25236,140205400,14042,1,0,0
25237,140205500,14042,0,0,1
25238,140205600,14042,0,0,1
25239,140205700,14042,1,0,0
25240,140205800,14042,1,0,0
25242,140206000,14014,1,0,0
25243,140206100,14140,1,0,0
25244,140206101,14140,1,0,0
25245,140206200,14140,1,0,0
25246,140206201,14140,1,0,0
25247,140206500,14140,0,1,0
25248,140206600,14140,1,0,1
25249,140206700,14140,0,0,1
25250,140206900,14140,1,0,0
25251,140207000,14140,0,0,1
25252,140207100,14140,1,0,1
25253,140207300,14112,1,0,1
25254,140207400,14112,1,0,1
25255,140207500,14112,1,0,0
25256,140207600,14112,1,0,1
25257,140207700,14112,0,0,1
25258,140207800,14112,0,0,1
25259,140208000,14112,0,0,1
25260,140208100,14112,1,0,1
25261,140208200,14112,1,0,1
25262,140208300,14112,1,0,1
25263,140208600,14112,1,0,0
25264,140208800,14112,0,0,1
25265,140208900,14112,1,0,1
25266,140209000,14112,0,0,1
25267,140209400,14112,1,0,0
25268,140209402,14112,1,0,0
25269,140209500,14112,0,0,1
25270,140209600,14021,0,1,0
25271,140209700,14161,1,0,1
25272,140209800,14161,1,0,0
25276,140210000,14161,1,0,0
25277,140210100,14161,1,0,0
25278,140210400,14161,0,0,1
25279,140210600,14161,0,0,1
25280,140210800,14161,0,0,1
25281,140211000,14119,1,0,0
25282,140211100,14119,0,1,0
25284,140211400,14119,1,0,1
25285,140211500,14119,0,1,0
25286,140211600,14119,0,0,1
25287,140211700,14014,0,1,0
25288,140211800,14014,1,0,0
25289,140211900,14014,1,0,0
25290,140212000,14091,0,0,1
25291,140212100,14091,0,0,1
25292,140212200,14014,1,0,0
25293,140212500,14091,1,0,0
25294,140212600,14091,0,0,1
25295,140212700,14014,1,0,0
25296,140212900,14014,0,1,0
25297,140213000,14014,0,0,1
25298,140213200,14063,1,0,0
25299,140213300,14063,1,0,0
25300,140213400,14063,1,0,1
25301,140213500,14098,0,1,0
25302,140213600,14098,0,0,1
25303,140213700,14098,1,0,1
25304,140213800,14098,0,0,1
25305,140213900,14014,1,0,0
25306,140214000,14014,1,0,0
25307,140214100,14098,1,0,0
25311,140214400,14098,1,0,0
25312,140214600,14035,0,0,1
25313,140214700,14035,1,0,0
25314,140214800,14035,1,0,0
25315,140214900,14035,0,0,1
25316,140215000,14035,0,1,0
25317,140215001,14035,0,1,0
25318,140215002,14098,0,1,0
25319,140215100,14035,1,0,1
25320,140215200,14035,1,0,0
25321,140215300,14035,1,0,0
25322,140215400,14035,1,0,1
25324,140215600,14035,1,0,1
25325,140215700,14035,1,0,1
25326,140215900,14035,1,0,1
25327,140216000,14035,0,0,1
25328,140216100,14154,0,0,1
25329,140216200,14154,0,0,1
25330,140216300,14154,1,0,1
25331,140216500,14154,1,0,1
25332,140216600,14154,0,0,1
25333,140216700,14119,0,1,0
25334,140216800,14119,1,0,0
25335,140216900,14175,1,0,1
25336,140217300,14021,0,1,0
25337,140217400,14021,0,0,1
25338,140217500,14021,0,0,1
25339,140217600,14175,1,0,1
25340,140217700,14175,1,0,1
25341,140217800,14063,1,0,0
25342,140217900,14063,0,0,1
25343,140218000,14063,1,0,0
25345,140218300,14063,1,0,1
25346,140219000,14063,1,0,0
25347,140219001,14063,1,0,0
25348,140219100,14133,1,0,0
25349,140219200,14133,1,0,1
25350,140219300,14133,0,0,1
25351,140219400,14133,0,0,1
25352,140219600,14133,1,0,1
25353,140219700,14133,0,0,1
25354,140219800,14133,0,0,1
25355,140220000,14133,0,0,1
25356,140220100,14133,0,0,1
25357,140220200,14133,1,0,0
25358,140220300,14133,0,0,1
25359,140220400,14133,1,0,1
25360,140220500,14133,0,0,1
25361,140220600,14133,0,0,1
25362,140220800,14133,1,0,0
25363,140220900,14133,1,0,0
25364,140221000,14133,1,0,0
25365,140221200,14014,1,0,0
25366,140221300,14042,0,0,1
25367,140221400,14042,1,0,0
25370,140221700,14014,1,0,0
25371,140221800,14014,1,0,0
25372,140221900,14014,0,1,0
25373,140222000,14014,1,0,0
25374,140222100,14014,0,1,0
25375,140222300,14014,0,0,1
25376,140222400,14014,0,0,1
25377,140222500,14014,1,0,0
25378,140222600,14014,0,1,0
25379,140222800,14014,1,0,1
25380,140222900,14014,1,0,0
25381,140223100,14014,0,1,0
